proteina,GO_term,Term_Name_Clean
SLC6A18,GO:0005634,Nucleus
MBOAT7,GO:0005634,Nucleus
CDHR3,GO:0005634,Nucleus
BTG1,GO:0005634,Nucleus
ZBTB24,GO:0005634,Nucleus
TASP1,GO:0005634,Nucleus
MLLT11,GO:0005634,Nucleus
ZBTB20,GO:0005634,Nucleus
TFAP2A,GO:0005634,Nucleus
CARD8,GO:0005634,Nucleus
HPSE2,GO:0005634,Nucleus
USP27X,GO:0005634,Nucleus
USP6,GO:0005634,Nucleus
CCDC174,GO:0005634,Nucleus
KDM4E,GO:0005634,Nucleus
PIK3CB,GO:0005634,Nucleus
ZNHIT3,GO:0005634,Nucleus
IL18BP,GO:0005634,Nucleus
CPX-2127,GO:0005634,Nucleus
MKNK1,GO:0005634,Nucleus
VRK3,GO:0005634,Nucleus
ZNF469,GO:0005634,Nucleus
ERCC6L2,GO:0005634,Nucleus
RALGPS2,GO:0005634,Nucleus
WDR73,GO:0005634,Nucleus
PQBP1,GO:0005634,Nucleus
FOXC2,GO:0005634,Nucleus
DHH,GO:0005634,Nucleus
EYA1,GO:0005634,Nucleus
DSPP,GO:0005634,Nucleus
TERB1,GO:0005634,Nucleus
CIZ1,GO:0005634,Nucleus
FHL1,GO:0005634,Nucleus
MRTFB,GO:0005634,Nucleus
RHOBTB2,GO:0005634,Nucleus
PTRH2,GO:0005634,Nucleus
HOXA13,GO:0005634,Nucleus
SLC25A15,GO:0005634,Nucleus
CLMP,GO:0005634,Nucleus
ROR1,GO:0005634,Nucleus
RFT1,GO:0005634,Nucleus
HERC1,GO:0005634,Nucleus
SHQ1,GO:0005634,Nucleus
VPS13D,GO:0005634,Nucleus
AKR1D1,GO:0050953,Sensory Perception Of Light Stimulus
CYP2C19,GO:0050953,Sensory Perception Of Light Stimulus
DAO,GO:0050953,Sensory Perception Of Light Stimulus
PRODH,GO:0050953,Sensory Perception Of Light Stimulus
GPSM2,GO:0050953,Sensory Perception Of Light Stimulus
CYP2A6,GO:0050953,Sensory Perception Of Light Stimulus
RGS9BP,GO:0050953,Sensory Perception Of Light Stimulus
PDE10A,GO:0050953,Sensory Perception Of Light Stimulus
SSTR3,GO:0050953,Sensory Perception Of Light Stimulus
CYP2D6,GO:0050953,Sensory Perception Of Light Stimulus
SLC5A7,GO:0050953,Sensory Perception Of Light Stimulus
FEV,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A2,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A6,GO:0050953,Sensory Perception Of Light Stimulus
ROM1,GO:0050953,Sensory Perception Of Light Stimulus
CPX-255,GO:0050953,Sensory Perception Of Light Stimulus
ADCY3,GO:0050953,Sensory Perception Of Light Stimulus
KCNJ1,GO:0050953,Sensory Perception Of Light Stimulus
CA4,GO:0050953,Sensory Perception Of Light Stimulus
RD3,GO:0050953,Sensory Perception Of Light Stimulus
KCNV2,GO:0050953,Sensory Perception Of Light Stimulus
UGT1A4,GO:0050953,Sensory Perception Of Light Stimulus
CRX,GO:0050953,Sensory Perception Of Light Stimulus
SLC10A1,GO:0050953,Sensory Perception Of Light Stimulus
CYP4F2,GO:0050953,Sensory Perception Of Light Stimulus
CYP3A5,GO:0050953,Sensory Perception Of Light Stimulus
SLCO1B1,GO:0050953,Sensory Perception Of Light Stimulus
SLC47A1,GO:0050953,Sensory Perception Of Light Stimulus
ABCC3,GO:0050953,Sensory Perception Of Light Stimulus
SLCO2B1,GO:0050953,Sensory Perception Of Light Stimulus
UGT2B4,GO:0050953,Sensory Perception Of Light Stimulus
SLCO1A2,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A8,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A1,GO:0050953,Sensory Perception Of Light Stimulus
FMO3,GO:0050953,Sensory Perception Of Light Stimulus
AOX1,GO:0050953,Sensory Perception Of Light Stimulus
VKORC1,GO:0050953,Sensory Perception Of Light Stimulus
SULT1A1,GO:0050953,Sensory Perception Of Light Stimulus
FTCD,GO:0050953,Sensory Perception Of Light Stimulus
TBXAS1,GO:0050953,Sensory Perception Of Light Stimulus
SLC35A2,GO:0050953,Sensory Perception Of Light Stimulus
ABCC4,GO:0050953,Sensory Perception Of Light Stimulus
ABCB11,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A11,GO:0050953,Sensory Perception Of Light Stimulus
ABCC5,GO:0050953,Sensory Perception Of Light Stimulus
ABCA4,GO:0050953,Sensory Perception Of Light Stimulus
CYP2J2,GO:0050953,Sensory Perception Of Light Stimulus
CYP2C8,GO:0050953,Sensory Perception Of Light Stimulus
SLC15A1,GO:0050953,Sensory Perception Of Light Stimulus
CPX-2821,GO:0050953,Sensory Perception Of Light Stimulus
GNAT2,GO:0050953,Sensory Perception Of Light Stimulus
SLC44A4,GO:0050953,Sensory Perception Of Light Stimulus
SLC2A9,GO:0050953,Sensory Perception Of Light Stimulus
SLC6A17,GO:0050953,Sensory Perception Of Light Stimulus
ABCD4,GO:0050953,Sensory Perception Of Light Stimulus
SLC29A3,GO:0050953,Sensory Perception Of Light Stimulus
SLC28A1,GO:0050953,Sensory Perception Of Light Stimulus
P2RX2,GO:0050953,Sensory Perception Of Light Stimulus
WFS1,GO:0050953,Sensory Perception Of Light Stimulus
RBP3,GO:0050953,Sensory Perception Of Light Stimulus
IER3IP1,GO:0050953,Sensory Perception Of Light Stimulus
BAAT,GO:0050953,Sensory Perception Of Light Stimulus
GGCX,GO:0050953,Sensory Perception Of Light Stimulus
SLC10A7,GO:0050953,Sensory Perception Of Light Stimulus
SLC46A1,GO:0050953,Sensory Perception Of Light Stimulus
SLC19A2,GO:0050953,Sensory Perception Of Light Stimulus
ITPA,GO:0050953,Sensory Perception Of Light Stimulus
CPX-6701,GO:0050953,Sensory Perception Of Light Stimulus
UBIAD1,GO:0050953,Sensory Perception Of Light Stimulus
CYP26B1,GO:0050953,Sensory Perception Of Light Stimulus
CYP2U1,GO:0050953,Sensory Perception Of Light Stimulus
PLA2G5,GO:0050953,Sensory Perception Of Light Stimulus
CYP26C1,GO:0050953,Sensory Perception Of Light Stimulus
ENTPD3,GO:0050953,Sensory Perception Of Light Stimulus
ENTPD8,GO:0050953,Sensory Perception Of Light Stimulus
PDE1C,GO:0050953,Sensory Perception Of Light Stimulus
PDE4D,GO:0050953,Sensory Perception Of Light Stimulus
GRK7,GO:0050953,Sensory Perception Of Light Stimulus
GRK1,GO:0050953,Sensory Perception Of Light Stimulus
CYP4F22,GO:0050953,Sensory Perception Of Light Stimulus
AKR1C2,GO:0050953,Sensory Perception Of Light Stimulus
KCNJ13,GO:0050953,Sensory Perception Of Light Stimulus
PDE6H,GO:0050953,Sensory Perception Of Light Stimulus
NYX,GO:0050953,Sensory Perception Of Light Stimulus
ABAT,GO:0050953,Sensory Perception Of Light Stimulus
PRPH2,GO:0050953,Sensory Perception Of Light Stimulus
PDE1B,GO:0050953,Sensory Perception Of Light Stimulus
GUCY2D,GO:0050953,Sensory Perception Of Light Stimulus
GUCY2C,GO:0050953,Sensory Perception Of Light Stimulus
PDE9A,GO:0050953,Sensory Perception Of Light Stimulus
CPX-928,GO:0050953,Sensory Perception Of Light Stimulus
CANT1,GO:0050953,Sensory Perception Of Light Stimulus
PDE6G,GO:0050953,Sensory Perception Of Light Stimulus
PDE2A,GO:0050953,Sensory Perception Of Light Stimulus
NT5C2,GO:0050953,Sensory Perception Of Light Stimulus
NPR2,GO:0050953,Sensory Perception Of Light Stimulus
PDE3A,GO:0050953,Sensory Perception Of Light Stimulus
AIPL1,GO:0050953,Sensory Perception Of Light Stimulus
PDE7A,GO:0050953,Sensory Perception Of Light Stimulus
ENPP3,GO:0050953,Sensory Perception Of Light Stimulus
PDE1A,GO:0050953,Sensory Perception Of Light Stimulus
CPX-2860,GO:0050953,Sensory Perception Of Light Stimulus
NT5C3A,GO:0050953,Sensory Perception Of Light Stimulus
CPX-6172,GO:0050953,Sensory Perception Of Light Stimulus
RLBP1,GO:0050953,Sensory Perception Of Light Stimulus
GRM6,GO:0050953,Sensory Perception Of Light Stimulus
CPX-125,GO:0050953,Sensory Perception Of Light Stimulus
IMPG2,GO:0050953,Sensory Perception Of Light Stimulus
TULP1,GO:0050953,Sensory Perception Of Light Stimulus
GUCA1B,GO:0050953,Sensory Perception Of Light Stimulus
GNAT1,GO:0050953,Sensory Perception Of Light Stimulus
REEP6,GO:0050953,Sensory Perception Of Light Stimulus
OPN1SW,GO:0050953,Sensory Perception Of Light Stimulus
CNGB1,GO:0050953,Sensory Perception Of Light Stimulus
PDE6A,GO:0050953,Sensory Perception Of Light Stimulus
RDH5,GO:0050953,Sensory Perception Of Light Stimulus
SLC24A1,GO:0050953,Sensory Perception Of Light Stimulus
RPE65,GO:0050953,Sensory Perception Of Light Stimulus
CNGA3,GO:0050953,Sensory Perception Of Light Stimulus
RP9,GO:0050953,Sensory Perception Of Light Stimulus
PRPF3,GO:0050953,Sensory Perception Of Light Stimulus
CNGB3,GO:0050953,Sensory Perception Of Light Stimulus
ZNF513,GO:0050953,Sensory Perception Of Light Stimulus
CABP4,GO:0050953,Sensory Perception Of Light Stimulus
CLRN1,GO:0050953,Sensory Perception Of Light Stimulus
PCARE,GO:0050953,Sensory Perception Of Light Stimulus
FSCN2,GO:0050953,Sensory Perception Of Light Stimulus
LRAT,GO:0050953,Sensory Perception Of Light Stimulus
CERKL,GO:0050953,Sensory Perception Of Light Stimulus
IMPDH1,GO:0050953,Sensory Perception Of Light Stimulus
RGR,GO:0050953,Sensory Perception Of Light Stimulus
TOPORS,GO:0050953,Sensory Perception Of Light Stimulus
SEMA4A,GO:0050953,Sensory Perception Of Light Stimulus
OPN1LW,GO:0050953,Sensory Perception Of Light Stimulus
EYS,GO:0050953,Sensory Perception Of Light Stimulus
PDE6C,GO:0050953,Sensory Perception Of Light Stimulus
VSX1,GO:0050953,Sensory Perception Of Light Stimulus
RS1,GO:0050953,Sensory Perception Of Light Stimulus
RP1L1,GO:0050953,Sensory Perception Of Light Stimulus
SPATA7,GO:0050953,Sensory Perception Of Light Stimulus
RPGRIP1,GO:0050953,Sensory Perception Of Light Stimulus
CNGA1,GO:0050953,Sensory Perception Of Light Stimulus
FAM161A,GO:0050953,Sensory Perception Of Light Stimulus
BEST1,GO:0050953,Sensory Perception Of Light Stimulus
PDE6B,GO:0050953,Sensory Perception Of Light Stimulus
RDH12,GO:0050953,Sensory Perception Of Light Stimulus
RAX2,GO:0050953,Sensory Perception Of Light Stimulus
NRL,GO:0050953,Sensory Perception Of Light Stimulus
PRCD,GO:0050953,Sensory Perception Of Light Stimulus
OPN1MW,GO:0050953,Sensory Perception Of Light Stimulus
MFRP,GO:0050953,Sensory Perception Of Light Stimulus
CPX-1908,GO:0050953,Sensory Perception Of Light Stimulus
NR2E3,GO:0050953,Sensory Perception Of Light Stimulus
CPX-553,GO:0050953,Sensory Perception Of Light Stimulus
BCO1,GO:0050953,Sensory Perception Of Light Stimulus
SDR9C7,GO:0050953,Sensory Perception Of Light Stimulus
SRD5A3,GO:0050953,Sensory Perception Of Light Stimulus
DOLK,GO:0050953,Sensory Perception Of Light Stimulus
AKR1C4,GO:0050953,Sensory Perception Of Light Stimulus
B3GAT3,GO:0050953,Sensory Perception Of Light Stimulus
UGDH,GO:0050953,Sensory Perception Of Light Stimulus
TRPM1,GO:0050953,Sensory Perception Of Light Stimulus
POPDC3,GO:0050953,Sensory Perception Of Light Stimulus
MTHFS,GO:0050953,Sensory Perception Of Light Stimulus
AMT,GO:0050953,Sensory Perception Of Light Stimulus
AMPD1,GO:0050953,Sensory Perception Of Light Stimulus
HGD,GO:0050953,Sensory Perception Of Light Stimulus
NAGS,GO:0050953,Sensory Perception Of Light Stimulus
UPB1,GO:0050953,Sensory Perception Of Light Stimulus
PHYKPL,GO:0050953,Sensory Perception Of Light Stimulus
RIPOR2,GO:0050953,Sensory Perception Of Light Stimulus
SLC16A2,GO:0050953,Sensory Perception Of Light Stimulus
SLC22A18,GO:0050953,Sensory Perception Of Light Stimulus
HAL,GO:0050953,Sensory Perception Of Light Stimulus
PDE6D,GO:0050953,Sensory Perception Of Light Stimulus
PDE7B,GO:0050953,Sensory Perception Of Light Stimulus
NUDT2,GO:0050953,Sensory Perception Of Light Stimulus
SUGCT,GO:0050953,Sensory Perception Of Light Stimulus
ILDR1,GO:0050953,Sensory Perception Of Light Stimulus
PITPNM3,GO:0050953,Sensory Perception Of Light Stimulus
PNPLA6,GO:0050953,Sensory Perception Of Light Stimulus
GUCA1A,GO:0050953,Sensory Perception Of Light Stimulus
LCA5,GO:0050953,Sensory Perception Of Light Stimulus
MYO7A,GO:0050953,Sensory Perception Of Light Stimulus
FA2H,GO:0050953,Sensory Perception Of Light Stimulus
CLIC5,GO:0050953,Sensory Perception Of Light Stimulus
PCDH15,GO:0050953,Sensory Perception Of Light Stimulus
GRXCR2,GO:0050953,Sensory Perception Of Light Stimulus
GRXCR1,GO:0050953,Sensory Perception Of Light Stimulus
MYO3B,GO:0050953,Sensory Perception Of Light Stimulus
TPRN,GO:0050953,Sensory Perception Of Light Stimulus
EPS8L2,GO:0050953,Sensory Perception Of Light Stimulus
MYO15A,GO:0050953,Sensory Perception Of Light Stimulus
PJVK,GO:0050953,Sensory Perception Of Light Stimulus
MYO3A,GO:0050953,Sensory Perception Of Light Stimulus
TRIOBP,GO:0050953,Sensory Perception Of Light Stimulus
HYAL1,GO:0050953,Sensory Perception Of Light Stimulus
LRIT3,GO:0050953,Sensory Perception Of Light Stimulus
CIB2,GO:0050953,Sensory Perception Of Light Stimulus
CABP2,GO:0050953,Sensory Perception Of Light Stimulus
DSG3,GO:0050953,Sensory Perception Of Light Stimulus
CLCNKB,GO:0050953,Sensory Perception Of Light Stimulus
SLC26A4,GO:0050953,Sensory Perception Of Light Stimulus
USH1C,GO:0050953,Sensory Perception Of Light Stimulus
CDH23,GO:0050953,Sensory Perception Of Light Stimulus
OTOF,GO:0050953,Sensory Perception Of Light Stimulus
SLC26A5,GO:0050953,Sensory Perception Of Light Stimulus
GJB3,GO:0050953,Sensory Perception Of Light Stimulus
GJB2,GO:0050953,Sensory Perception Of Light Stimulus
CCDC50,GO:0050953,Sensory Perception Of Light Stimulus
CLDN14,GO:0050953,Sensory Perception Of Light Stimulus
STRC,GO:0050953,Sensory Perception Of Light Stimulus
TMPRSS3,GO:0050953,Sensory Perception Of Light Stimulus
LOXHD1,GO:0050953,Sensory Perception Of Light Stimulus
CEACAM16,GO:0050953,Sensory Perception Of Light Stimulus
USH1G,GO:0050953,Sensory Perception Of Light Stimulus
GIPC3,GO:0050953,Sensory Perception Of Light Stimulus
GJB6,GO:0050953,Sensory Perception Of Light Stimulus
TMIE,GO:0050953,Sensory Perception Of Light Stimulus
TMC1,GO:0050953,Sensory Perception Of Light Stimulus
POU4F3,GO:0050953,Sensory Perception Of Light Stimulus
OTOA,GO:0050953,Sensory Perception Of Light Stimulus
ESPN,GO:0050953,Sensory Perception Of Light Stimulus
CLDN16,GO:0050953,Sensory Perception Of Light Stimulus
NIPAL4,GO:0050953,Sensory Perception Of Light Stimulus
CNNM4,GO:0050953,Sensory Perception Of Light Stimulus
AMPD3,GO:0050953,Sensory Perception Of Light Stimulus
PDE8B,GO:0050953,Sensory Perception Of Light Stimulus
AMY1A,GO:0050953,Sensory Perception Of Light Stimulus
PDE8A,GO:0050953,Sensory Perception Of Light Stimulus
AMPD2,GO:0050953,Sensory Perception Of Light Stimulus
ABCB6,GO:0050953,Sensory Perception Of Light Stimulus
CPX-7841,GO:0050953,Sensory Perception Of Light Stimulus
GMPPA,GO:0050953,Sensory Perception Of Light Stimulus
CPX-8187,GO:0050953,Sensory Perception Of Light Stimulus
SPEG,GO:0050953,Sensory Perception Of Light Stimulus
TKFC,GO:0050953,Sensory Perception Of Light Stimulus
IMPG1,GO:0050953,Sensory Perception Of Light Stimulus
CDHR1,GO:0050953,Sensory Perception Of Light Stimulus
SLC17A9,GO:0050953,Sensory Perception Of Light Stimulus
SLC19A3,GO:0050953,Sensory Perception Of Light Stimulus
CES2,GO:0050953,Sensory Perception Of Light Stimulus
DSE,GO:0050953,Sensory Perception Of Light Stimulus
ALOX12B,GO:0050953,Sensory Perception Of Light Stimulus
BSND,GO:0050953,Sensory Perception Of Light Stimulus
UGT2A1,GO:0050953,Sensory Perception Of Light Stimulus
BTD,GO:0050953,Sensory Perception Of Light Stimulus
ATP2C1,GO:0050953,Sensory Perception Of Light Stimulus
LHFPL5,GO:0050953,Sensory Perception Of Light Stimulus
CYBC1,GO:0050953,Sensory Perception Of Light Stimulus
PPP2R5A,GO:0004842,Ubiquitin-Protein Transferase Activity
CDK2,GO:0004842,Ubiquitin-Protein Transferase Activity
DVL3,GO:0004842,Ubiquitin-Protein Transferase Activity
RARB,GO:0004842,Ubiquitin-Protein Transferase Activity
PPP2R5D,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2004,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2006,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-497,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5850,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7062,GO:0004842,Ubiquitin-Protein Transferase Activity
ERG,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-478,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-793,GO:0004842,Ubiquitin-Protein Transferase Activity
LIG1,GO:0004842,Ubiquitin-Protein Transferase Activity
CTBP1,GO:0004842,Ubiquitin-Protein Transferase Activity
FEN1,GO:0004842,Ubiquitin-Protein Transferase Activity
NEIL1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-1099,GO:0004842,Ubiquitin-Protein Transferase Activity
PARP1,GO:0004842,Ubiquitin-Protein Transferase Activity
XPA,GO:0004842,Ubiquitin-Protein Transferase Activity
DCLRE1C,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-845,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-955,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2395,GO:0004842,Ubiquitin-Protein Transferase Activity
SUMO1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4441,GO:0004842,Ubiquitin-Protein Transferase Activity
CHEK1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-715,GO:0004842,Ubiquitin-Protein Transferase Activity
AURKA,GO:0004842,Ubiquitin-Protein Transferase Activity
CSNK1A1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-109,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-442,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-99,GO:0004842,Ubiquitin-Protein Transferase Activity
CREBBP,GO:0004842,Ubiquitin-Protein Transferase Activity
EP300,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7906,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2204,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2311,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2324,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2325,GO:0004842,Ubiquitin-Protein Transferase Activity
SQSTM1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-809,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4082,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4141,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4142,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4143,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-4144,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-952,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2838,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7784,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-900,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-903,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-997,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2564,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5647,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5668,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2556,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5670,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5671,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7110,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-1004,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-6802,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-989,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-944,GO:0004842,Ubiquitin-Protein Transferase Activity
HDAC3,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7111,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2198,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2209,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2213,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2312,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2314,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2316,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2326,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2327,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2328,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2329,GO:0004842,Ubiquitin-Protein Transferase Activity
RNF168,GO:0004842,Ubiquitin-Protein Transferase Activity
EGLN1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2512,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2874,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-3322,GO:0004842,Ubiquitin-Protein Transferase Activity
CAMKMT,GO:0004842,Ubiquitin-Protein Transferase Activity
CBX1,GO:0004842,Ubiquitin-Protein Transferase Activity
KDM1A,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-469,GO:0004842,Ubiquitin-Protein Transferase Activity
EHMT1,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2867,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-5993,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-8806,GO:0004842,Ubiquitin-Protein Transferase Activity
TXN2,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2214,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2217,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2218,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2219,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2220,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2221,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2222,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2223,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2226,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2228,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2229,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2239,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2241,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2250,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2319,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2343,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2365,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2399,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2403,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2404,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2405,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2406,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2407,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2411,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2412,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2413,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2414,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2415,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2416,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2438,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2489,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2492,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2516,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2538,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2553,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2554,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2658,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2683,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2748,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2757,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2758,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2759,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2762,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2765,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2766,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2769,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2770,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2773,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2777,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2778,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2782,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2783,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2784,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2785,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2786,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2787,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2795,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2797,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2799,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2804,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2809,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2816,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2817,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2818,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2819,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2832,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2859,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-2873,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-3291,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-3292,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-3295,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-477,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-648,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7747,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7761,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7762,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7763,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7785,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7786,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7821,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7822,GO:0004842,Ubiquitin-Protein Transferase Activity
CPX-7846,GO:0004842,Ubiquitin-Protein Transferase Activity
