CPX-2326	GO:0000122
CPX-2327	GO:0000122
CPX-2328	GO:0000122
CPX-2329	GO:0000122
CPX-2330	GO:0000122
CPX-2354	GO:0000122
CPX-2381	GO:0000122
CPX-2440	GO:0000122
CPX-2471	GO:0000122
CPX-2473	GO:0000122
CPX-2477	GO:0000122
CPX-2479	GO:0000122
CPX-2480	GO:0000122
CPX-2482	GO:0000122
CPX-2483	GO:0000122
CPX-2484	GO:0000122
CPX-2485	GO:0000122
CPX-2487	GO:0000122
CPX-2491	GO:0000122
CPX-2494	GO:0000122
CPX-2496	GO:0000122
CPX-2497	GO:0000122
CPX-2500	GO:0000122
CPX-2515	GO:0000122
CPX-2517	GO:0000122
CPX-2522	GO:0000122
CPX-2530	GO:0000122
CPX-2535	GO:0000122
CPX-2539	GO:0000122
CPX-2548	GO:0000122
CPX-2551	GO:0000122
CPX-2555	GO:0000122
CPX-2557	GO:0000122
CPX-256	GO:0000122
CPX-2569	GO:0000122
CPX-2570	GO:0000122
CPX-2571	GO:0000122
CPX-2594	GO:0000122
CPX-2598	GO:0000122
CPX-2600	GO:0000122
CPX-2601	GO:0000122
CPX-2605	GO:0000122
CPX-2609	GO:0000122
CPX-2613	GO:0000122
CPX-2615	GO:0000122
CPX-2616	GO:0000122
CPX-2617	GO:0000122
CPX-2619	GO:0000122
CPX-2621	GO:0000122
CPX-2622	GO:0000122
CPX-2623	GO:0000122
CPX-2624	GO:0000122
CPX-2627	GO:0000122
CPX-2630	GO:0000122
CPX-2649	GO:0000122
CPX-2653	GO:0000122
CPX-2769	GO:0000122
CPX-2770	GO:0000122
CPX-2832	GO:0000122
CPX-2849	GO:0000122
CPX-2867	GO:0000122
CPX-2874	GO:0000122
CPX-316	GO:0000122
CPX-3208	GO:0000122
CPX-3219	GO:0000122
CPX-3220	GO:0000122
CPX-3222	GO:0000122
CPX-3223	GO:0000122
CPX-3224	GO:0000122
CPX-3227	GO:0000122
CPX-3252	GO:0000122
CPX-3321	GO:0000122
CPX-3322	GO:0000122
CPX-3323	GO:0000122
CPX-3481	GO:0000122
CPX-4084	GO:0000122
CPX-4203	GO:0000122
CPX-4206	GO:0000122
CPX-4207	GO:0000122
CPX-4223	GO:0000122
CPX-4224	GO:0000122
CPX-4225	GO:0000122
CPX-4226	GO:0000122
CPX-467	GO:0000122
CPX-469	GO:0000122
CPX-4747	GO:0000122
